Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
0,"A Einstein","The Spooks of Quantum Mechanics",1990,"Physics and Psychics: The Search for a World …","Prometheus Books","","http://scholar.google.com/scholar?q=related:VxfE3m6IrtAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",532,"2014-11-21","CITATION"
0,"A Einstein","DR EDWARD TELLER",1978,"ISR. Interdisciplinary science reviews","Heyden.","","",533,"2014-11-21","CITATION"
0,"A Einstein","Conservation of mass",0,"","","","http://scholar.google.com/scholar?q=related:I60S4lOUOhQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",534,"2014-11-21","CITATION"
0,"A Einstein","TIME IS RUN OF CLOCKS IN ATEMPORAL SPACE",0,"fqxi.org","","","http://scholar.google.com/scholar?q=related:6IuT4tnVw2UJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",535,"2014-11-21","PDF"
0,"A Einstein","1.-The Detonator Paradox revisited",0,"","","","http://scholar.google.com/scholar?q=related:ppTQ4uHqvXUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",536,"2014-11-21","CITATION"
0,"A Einstein","Motivational-Depot",0,"motivational-depot.com","","","http://scholar.google.com/scholar?q=related:IQoPfJDkoE0J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",537,"2014-11-21","HTML"
0,"A Einstein","Mach's Principle and the Concept of Mass",0,"k1man.com","","","http://scholar.google.com/scholar?q=related:zWoz6twO18YJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",538,"2014-11-21","PDF"
0,"J Houran, A Einstein, A Carrel","Editorial: Heed Your Intuition in Dating, But Carefully",0,"onlinedatingmagazine.com","","","http://scholar.google.com/scholar?q=related:OwTGgPms0OYJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",539,"2014-11-21","HTML"
0,"A Einstein, R Feynman","I didn't become a mathematician because mathematics was so full of beautiful and difficult problems that one might waste one's power in pursuing them without …",0,"newbooks-services.de","","","http://scholar.google.com/scholar?cluster=5154306347698179258&hl=en&num=20&as_sdt=0,33",540,"2014-11-21","PDF"
0,"A EINSTEIN, N ROSEN","VI. GRAVITATIONAL WAVES",1979,"Albert Einstein's theory of general relativity","Crown Pub","","",541,"2014-11-21","CITATION"
0,"E Famous","Oh leave the Wise our measures to collate. One thing at least is certain, light has weight One thing is certain, and the rest debate—Light-rays, when near …",2009,"Totality: Eclipses of the Sun","Oxford University Press, USA","","http://scholar.google.com/scholar?q=related:o_S98qNwQpsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",542,"2014-11-21","CITATION"
0,"AWHSTO EINSTEIN","TIM MAUDLIN* SUBSTANCES AND SPACE-TIME: WHAT ARISTOTLE WOULD HAVE SAID TO EINSTEIN",1970,"Studies in History and Philosophy of …","Pergamon Press, etc.]","","",543,"2014-11-21","CITATION"
0,"A Einstein","Gravitation of Spinning Matter as a Gauge Theory",0,"users.physik.fu-berlin.de","","","",544,"2014-11-21","PDF"
0,"A Einstein","N Mukunda, Chief Editor",1998,"RESONANCE","ias.ac.in","http://www.ias.ac.in/resonance/Volumes/03/08/0001-0002.pdf","http://scholar.google.com/scholar?cluster=12197103909541585505&hl=en&num=20&as_sdt=0,33",545,"2014-11-21",""
0,"EHHMI During, H Life","Albert Einstein",0,"richeast.org","","","http://scholar.google.com/scholar?q=related:Nvgk-YEtmSQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",546,"2014-11-21","HTML"
0,"…, NEWCSS EINSTEIN-MAXWELL…","A NEW USE FOR THE TAUB-NUT METRIC",1983,"… Relativity and …","Consiglio nazionale delle ricerche","","",547,"2014-11-21","CITATION"
0,"A Einstein","Effect on popular culture",1997,"Albert Einstein: A Biography","eM Publications","","http://scholar.google.com/scholar?q=related:FCllpaARaCAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",548,"2014-11-21","CITATION"
0,"A Einstein","Einstein in Western Maryland",2012,"Am. J. Phys","deepcreektimes.com","","http://scholar.google.com/scholar?q=related:1acQpmdfpdYJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",549,"2014-11-21","PDF"
0,"…, EA Reeves, CV Durell, A Einstein…","Concerning the Nature of Things. Bell. 1925. Duncan, J. and Starling, SG A Text Book of Physics for the Use of Students of Science and Engineering.",1959,"Library …","National Union of Teachers","","",550,"2014-11-21","CITATION"
0,"A Einstein","Is Spacetime Countable?",0,"fqxi.org","","","http://scholar.google.com/scholar?q=related:SQrkqzPYgPYJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",551,"2014-11-21","PDF"
0,"C Einstein","Essay Review Commemorating Einstein",1982,"Annals of Science","Taylor & Francis","http://www.tandfonline.com/doi/pdf/10.1080/00033798200200421","http://scholar.google.com/scholar?q=related:sXzDtQAAouwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",552,"2014-11-21",""
0,"E Locality","Eigenstates, Eigenvalues",2009,"… of Quantum Physics: Concepts, Experiments, History …","books.google.com","http://books.google.com/books?hl=en&lr=&id=ekyAV8VtfuYC&oi=fnd&pg=PA182&dq=einstein+relativity&ots=MWzn8EgkNU&sig=ORllKamdib_eAQTKVBxRXVcP0vM","http://scholar.google.com/scholar?q=related:8WOSucRkcH0J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",553,"2014-11-21",""
0,"A Einstein","DRAWING THE SKIRMISH LINE",2007,"Right Makes Might: Reviving Ethics to Improve Your …","books.google.com","http://books.google.com/books?hl=en&lr=&id=ICkp447QInAC&oi=fnd&pg=PA13&dq=einstein+relativity&ots=byPbEgYwVH&sig=5ryKc4DVz1G_JHKHczy7xrcsrxQ","",554,"2014-11-21",""
0,"A EINSTEIN","than to assess knowledge; and they are no longer",0,"","","","http://scholar.google.com/scholar?q=related:ZcEbvk9ZVy4J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",555,"2014-11-21","CITATION"
0,"A Einstein","Collected Writings, 1901-1956: Index",1960,"","Readex Microprint Corporation","","",556,"2014-11-21","CITATION"
0,"A Einstein","HARMONIC AND COMPLEX ANALYSIS AND ITS APPLICATIONS",0,"esf.org","","","http://scholar.google.com/scholar?q=related:qd37z0mp-N0J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",557,"2014-11-21","PDF"
0,"A Einstein","10 RA Lyttleton If most of us are ashamed of shabby clothes and shoddy ﬁnniture, let us be more ashamed of shabby ideas and shoddy philosophies.",1977,"The Encyclopaedia of ignorance: everything you ever …","Pergamon","","",558,"2014-11-21","CITATION"
0,"A Einstein","Entanglement versus Gravity",0,"drechsel-science.de","","","http://scholar.google.com/scholar?q=related:D5Uk0cNp9F4J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",559,"2014-11-21","PDF"
0,"A Einstein, CM Kinnon, AN Kholodilin, JG Richardson","The Impact of modern scientific ideas on society: in commemoration of Einstein",1981,"","D Reidel Pub Co","","http://scholar.google.com/scholar?q=related:yLR80925r9MJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",560,"2014-11-21","CITATION"
0,"A Einstein","Danny R. Faulkner",0,"The Big Argument: Does God Exist?","samples.sainsburysebooks.co.uk","","http://scholar.google.com/scholar?q=related:hNxJ1JvfnjQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",561,"2014-11-21","PDF"
0,"A Einstein","VICTOR J. STENGER",1990,"The Skeptical Inquirer","Committee for the Scientific …","","http://scholar.google.com/scholar?q=related:JudG2ZPAea4J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",562,"2014-11-21","CITATION"
0,"A Einstein","Einstein's Zurich Notebook: Transcription and Facsimile",2007,"The Genesis of General Relativity","adsabs.harvard.edu","http://adsabs.harvard.edu/abs/2007ggr1.conf..313E","",563,"2014-11-21",""
0,"A Einstein, A Trollope","Science: Conjectures and Refutations",1998,"… : Basic Issues in …","Wadsworth Publishing Company","","http://scholar.google.com/scholar?q=related:Iyei34Zo0oAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",564,"2014-11-21","CITATION"
0,"E Billiards","CERN Accelerating science",0,"cds.cern.ch","","","",565,"2014-11-21","CITATION"
0,"A EINSTEIN","LIBRARY NOTES.",0,"","","","",566,"2014-11-21","CITATION"
0,"A EINSTEIN","4.13. A Brief Biographical Sketch Einstein was born in Germany on March 14, 1879. He was thought to have little scholastic ability, and in addition, was believed to be …",2012,"The Subjectivity of Scientists and the Bayesian …","books.google.com","http://books.google.com/books?hl=en&lr=&id=4A8z12wENl0C&oi=fnd&pg=PA177&dq=einstein+relativity&ots=2Sua6Umfq3&sig=5cTJqeBSqv8kUuUrZEsYUem9o24","http://scholar.google.com/scholar?q=related:AnZV6ZmCbcwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",567,"2014-11-21",""
0,"AS Sorli, A Einstein","WITH CLOCKS WE MEASURE FREQUENCY, VELOCITY AND NUMERICAL ORDER OF CHANGE",0,"fqxi.org","","","http://scholar.google.com/scholar?q=related:yXN2jF-qnLUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",568,"2014-11-21","PDF"
0,"A Einstein","Ann F. Ramenofsky",1998,"Unit issues in archaeology: measuring time, space, and …","Univ of Utah Pr","","",569,"2014-11-21","CITATION"
42,"A Reiser, A Einstein","Albert Einstein: a biographical portrait",1931,"","Taylor & Francis","","http://scholar.google.com/scholar?cites=510823885997261938&as_sdt=5,33&sciodt=0,33&hl=en&num=20",570,"2014-11-21","CITATION"
0,"AS Sorli, A Einstein","TIME IS INFORMATION ABOUT CHANGE IN TIMELESS UNIVERSE",0,"fqxi.org","","","http://scholar.google.com/scholar?q=related:U9W3j9EFOy0J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",571,"2014-11-21","PDF"
0,"AS Sorli, A Einstein","TIME IS INFORMATION ABOUT SPEED AND NUMERICAL ORDER OF CHANGE",0,"fqxi.org","","","http://scholar.google.com/scholar?q=related:UAsj2OWjC58J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",572,"2014-11-21","PDF"
48,"A Einstein","Cosmic religion: With other opinions and aphorisms",1931,"","Covici-Friede","","http://scholar.google.com/scholar?cites=13614321659851082975&as_sdt=5,33&sciodt=0,33&hl=en&num=20",573,"2014-11-21","CITATION"
0,"A Einstein","Einstein: His Life and Universe, by Walter",0,"","","","http://scholar.google.com/scholar?q=related:Y20qIKfBOqUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",574,"2014-11-21","CITATION"
0,"A Einstein","Name: Albert Einstein Born on: 1879 Died: 1955 Country: Germany Continent: Europe",0,"wellknownpersons.com","","","http://scholar.google.com/scholar?q=related:55_sN7XADRkJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",575,"2014-11-21","HTML"
0,"ANEWATO GRAVITY–EINSTEIN, SPE RE","CATEGORIES OF",0,"study-subjects.com","","","http://scholar.google.com/scholar?q=related:PUfZu3bsWT8J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",576,"2014-11-21","HTML"
0,"L Johnston, A Einstein","THE ANTHROPIC PRINCIPLE IN COSMOLOGY AND IN BIOLOGY",0,"webpages.uidaho.edu","","","http://scholar.google.com/scholar?q=related:Fm7wgyUY_EwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",577,"2014-11-21","DOC"
0,"Y Einstein","Young Einstein and the beginnings of quantum mechanics",0,"victoria.ac.nz","","","http://scholar.google.com/scholar?q=related:AdeqbdYVZ0wJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",578,"2014-11-21","PDF"
0,"A Einstein","Scientific Communication",0,"dtrends.com","","","http://scholar.google.com/scholar?q=related:R0I5Zc1rP5QJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",579,"2014-11-21","PDF"
0,"AFOFAG EXACT, SOFES SOURCE-FREE","By RA Harris and JD Zund.",1975,"Tensor","Tensor Society.","","http://scholar.google.com/scholar?q=related:ANAWvTVY-ycJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",580,"2014-11-21","CITATION"
0,"A Einstein","Early life and education",0,"nys.name","","","http://scholar.google.com/scholar?q=related:ny4t3iob2SAJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",581,"2014-11-21","HTML"
0,"E Mysterium","A CONVERSATION WITH DENNIS OVERBYE",2006,"E: His Life, His Thought and His Influence on Our …","books.google.com","http://books.google.com/books?hl=en&lr=&id=OsmfgyONbFMC&oi=fnd&pg=PA327&dq=einstein+relativity&ots=Ad7ODRhjCl&sig=1-lQ3Y9f4NucMolauP2wO5L93So","",582,"2014-11-21",""
0,"M Planck, O Hahn, A Einstein","We who were born"" in this century, tempered by",2012,"Heredity and Society","books.google.com","http://books.google.com/books?hl=en&lr=&id=ngtMd5YoWi4C&oi=fnd&pg=PA291&dq=einstein+relativity&ots=kViao4EKwa&sig=9qOXQxrlnZOavmJ-GR2Vo1yJKv0","",583,"2014-11-21",""
0,"A Einstein, EG Straus II","BY ERWIN SCHRODINGER.",1948,"… of the Royal Irish Academy. Science","Royal Irish Academy","","",584,"2014-11-21","CITATION"
101,"A Einstein, B Kaufman","A new form of the general relativistic field equations",1955,"Annals of mathematics","JSTOR","http://www.jstor.org/stable/2007103","http://scholar.google.com/scholar?cites=2940103936405906675&as_sdt=5,33&sciodt=0,33&hl=en&num=20",585,"2014-11-21",""
0,"A Einstein","Youth and college",0,"wikipediaondvd.com","","","http://scholar.google.com/scholar?q=related:a325s6euvtkJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",586,"2014-11-21","HTML"
64,"K Przibram, E Schrödinger, A Einstein, HA Lorentz…","Letters on Wave Mechanics",1967,"","healinggeneration.com","","http://scholar.google.com/scholar?cites=3019876050891147158&as_sdt=5,33&sciodt=0,33&hl=en&num=20",587,"2014-11-21","BOOK"
0,"A Einstein","István Dienes The consciousness-holomatrix–the cornerstone of super-metatheory",0,"metaelmelet.hu","","","http://scholar.google.com/scholar?q=related:Zs9T7IHhdEEJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",588,"2014-11-21","PDF"
1,"A Einstein","From Wikipedia, the free encyclopedia",2010,"","comcast.net","","http://scholar.google.com/scholar?cites=4821960433103931896&as_sdt=5,33&sciodt=0,33&hl=en&num=20",589,"2014-11-21","HTML"
0,"A Einstein","Albert Einstein Information",0,"lokalkolorit.com","","","http://scholar.google.com/scholar?q=related:PKHcUreppL4J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",590,"2014-11-21","HTML"
0,"A Einstein","The Force: From Ch'i to the Cosmological Constant and Beyond",2009,"The Force Is with Us: The Higher Consciousness …","books.google.com","http://books.google.com/books?hl=en&lr=&id=MpzWkHoWBIUC&oi=fnd&pg=PA7&dq=einstein+relativity&ots=hK7EayShdh&sig=1sCJuMXtrn-CJOGOm_w_vymEWl8","",591,"2014-11-21",""
0,"B Clark, A Einstein, WL is Quantum","Subscription preferences",0,"youtube.com","","","http://scholar.google.com/scholar?q=related:CwK2WQLQQqoJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",592,"2014-11-21","HTML"
0,"A Einstein","LCP 13: THOUGHT EXPERIMENTS: with special emphasis on Einstein.",0,"sci-ed.org","","","http://scholar.google.com/scholar?q=related:kJwmFEkvaf8J:scholar.google.com/&hl=en&num=20&as_sdt=0,33",593,"2014-11-21","PDF"
0,"A Einstein","Asghar Qadir* Pure logical thinking cannot give us any knowledge of the empirical world; all knowledge of reality starts from experiment and ends in it.",1983,"… and philosophy of science: proceedings of …","Hamdard Foundation Press","","",594,"2014-11-21","CITATION"
0,"ASEESP Letter, M Gardner","82 THE SKEPTICAL INQUIRER",1978,"The Skeptical …","Committee for the Scientific …","","http://scholar.google.com/scholar?q=related:ijSZcadeERQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",595,"2014-11-21","CITATION"
2,"J Gebser, A Einstein","Cultural Philosophy as Method and Venture12",1956,"","gebser.org","","http://scholar.google.com/scholar?cites=1368012328880178068&as_sdt=5,33&sciodt=0,33&hl=en&num=20",596,"2014-11-21","PDF"
0,"A Einstein","A Value-Up Paradigm",0,"pearsonhighered.com","","","http://scholar.google.com/scholar?q=related:atgBaJcHZcUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",597,"2014-11-21","PDF"
13,"AS Sorli, A Einstein","Time is derived from Motion",2009,"","Citeseer","","http://scholar.google.com/scholar?cites=10649577633229443356&as_sdt=5,33&sciodt=0,33&hl=en&num=20",598,"2014-11-21","CITATION"
32,"A Einstein","Vier Vorlesungen über Relativitätstheorie gehalten im Mai 1921 an der Universität Princeton.",1922,"","cds.cern.ch","","http://scholar.google.com/scholar?cites=14163616396792123490&as_sdt=5,33&sciodt=0,33&hl=en&num=20",599,"2014-11-21","CITATION"
12,"A Einstein, A Beck","The swiss years: correspondence, 1902-1914",1995,"","Princeton University Press","","http://scholar.google.com/scholar?cites=12822637343523930105&as_sdt=5,33&sciodt=0,33&hl=en&num=20",600,"2014-11-21","CITATION"
0,"A Einstein, R Tagore","What is the Total Field?",0,"eskesthai.com","","","http://scholar.google.com/scholar?q=related:A_vlXiGkCHsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,33",601,"2014-11-21","HTML"
8,"A Einstein","Teorie relativity",2005,"","muni.cz","","http://scholar.google.com/scholar?cites=8564255287827766766&as_sdt=5,33&sciodt=0,33&hl=en&num=20",602,"2014-11-21","BOOK"
10,"…, JA Lappo-Danilevsky, W Sibagaki, A Einstein…","The collected works of Bernhard Riemann",1953,"Bull. Amer. Math. Soc. …","ams.org","","http://scholar.google.com/scholar?cites=7141863360772702708&as_sdt=5,33&sciodt=0,33&hl=en&num=20",603,"2014-11-21","CITATION"
14,"M Einstein-Marić, M Popović","In Albert's Shadow: The Life and Letters of Mileva Marić, Einstein's First Wife",2003,"","books.google.com","","http://scholar.google.com/scholar?cites=689502902129241135&as_sdt=5,33&sciodt=0,33&hl=en&num=20",604,"2014-11-21","BOOK"
9,"A Einstein","Réflexions sur l'électrodynamique, l'éther, la géométrie et la relativité",1972,"","cds.cern.ch","","http://scholar.google.com/scholar?cites=9365201205414789839&as_sdt=5,33&sciodt=0,33&hl=en&num=20",605,"2014-11-21","CITATION"
9,"A Einstein","Collection",1955,"","","","http://scholar.google.com/scholar?cites=13038031640107098772&as_sdt=5,33&sciodt=0,33&hl=en&num=20",606,"2014-11-21","CITATION"
19,"A Einstein","On the quantum theory of radiation",1972,"Laser Theory","icole.mut-es.ac.ir","","http://scholar.google.com/scholar?cites=6248922655376760657&as_sdt=5,33&sciodt=0,33&hl=en&num=20",607,"2014-11-21","PDF"
8,"A Einstein","Grundzüge der Relativitätstheorie.(A backtranslation from the Four Lectures on Theory of Relativity.) Akademie-Verlag Berlin",1969,"","Pergamon Press Oxford, Friedrich …","","http://scholar.google.com/scholar?cites=406389725559164558&as_sdt=5,33&sciodt=0,33&hl=en&num=20",608,"2014-11-21","CITATION"
63,"AS Eddington, A Einstein","Relativitätstheorie in mathematischer Behandlung",1925,"","J. Springer","","http://scholar.google.com/scholar?cites=7546758548211103728&as_sdt=5,33&sciodt=0,33&hl=en&num=20",609,"2014-11-21","CITATION"
5,"A Einstein","Is There a Gravitational Effect Which Is Analogous to Electrodynamic Induction?",1912,"Vierteljahrschrift für gerichtliche Medizin (ser. 3)","mc1soft.com","","http://scholar.google.com/scholar?cites=4549897928372453783&as_sdt=5,33&sciodt=0,33&hl=en&num=20",610,"2014-11-21","PDF"
