id,year,citations,versions,title
9331608649370023217,2013,58,8,Unifying the observational diversity of isolated neutron stars via magneto-thermal evolution models
9678204195202258567,2014,51,15,QCD and strongly coupled gauge theories: challenges and perspectives
3748118281678258808,2009,46,13,Superfluid signatures in magnetar seismology
7008509697434825338,2065,47,11,Thermonuclear burst oscillations
10538152056947035277,2011,45,6,Properties of the outer crust of neutron stars from Hartree-Fock-Bogoliubov mass models
8258281985307349943,2009,45,17,Formation of Nuclear “Pasta” in Supernovae
4592396059644041462,2012,40,11,Neutron conduction in the inner crust of a neutron star in the framework of the band theory of solids
3464539632997430966,2009,33,10,Gravitational radiation from crystalline color-superconducting hybrid stars
3137614785457193698,2005,153,10,The fate of (phantom) dark energy universe with string curvature corrections
1160336230069194760,2005,123,9,M-theory inflation from multi M5-brane dynamics
16839449657453194666,2007,115,12,Lectures on cosmic inflation and its potential stringy realizations
18443494496708226646,2009,86,12,Some remarks on the dynamical systems approach to fourth order gravity
15561631612004508683,2007,85,8,Uplifting and inflation with D3 branes
886554982081826233,2006,68,21,A new handle on de Sitter compactifications
81232599078144746,2005,62,11,Cosmic acceleration from M theory on twisted spaces
12441001962577228978,2010,62,13,Λ CDM universe in f (R) gravity
3264675183181743414,2012,151,13,The flat transmission spectrum of the super-Earth GJ1214b from Wide Field Camera 3 on the Hubble Space Telescope
6223895173074140168,2011,117,8,Observational evidence for a metal-rich atmosphere on the super-Earth GJ1214b
15088777119930161348,2011,110,9,The optical and near-infrared transmission spectrum of the super-Earth GJ 1214b: further evidence for a metal-rich atmosphere
8690554264827574238,2011,104,14,Kepler-18b  c  and d: a system of three planets confirmed by transit timing variations  light curve validation  warm-spitzer photometry  and radial velocity measurements
2933486604586461747,2011,101,10,Broadband transmission spectroscopy of the super-Earth GJ 1214b suggests a low mean molecular weight atmosphere
7742726127843730720,2012,97,14,3.6 and 4.5 μm phase curves and evidence for non-equilibrium chemistry in the atmosphere of extrasolar planet HD 189733b
3410514622205915094,2011,90,7,A new Cepheid distance to the giant spiral M101 based on image subtraction of Hubble Space Telescope/Advanced Camera for Surveys observations
11741137886165597887,2013,94,17,A sub-Mercury-sized exoplanet
5503453398694757255,2011,77,17,A Spitzer transmission spectrum for the exoplanet GJ 436b  evidence for stellar variability  and constraints on dayside flux variations
1700760771408628105,2013,78,5,EXOFAST: A fast exoplanetary fitting suite in IDL
12966940246532270371,2011,179,45,A search for new physics in dijet mass and angular distributions in pp collisions at\ sqrt {s}= 7 TeV measured with the ATLAS detector
10010485896732358612,2012,105,32,ATLAS search for new phenomena in dijet mass and angular distributions using pp collisions at sqrt (s)= 7 TeV
16465537549783788281,2008,74,12,Colorful quantum black holes at the LHC
8637665122503636956,2012,62,17,Search for microscopic black holes in pp collisions at
11625619294120310555,2009,230,6,An intermediate-mass black hole of over 500 solar masses in the galaxy ESO 243-49
16296186721236700715,2008,212,12,A synthesis model for AGN evolution: supermassive black holes growth and feedback modes
5525290833501056209,2009,188,16,The ultraluminous state
2756093805518068717,2009,139,15,Jets from black hole X–ray binaries: testing  refining and extending empirical models for the coupling to X–rays
16719604533325151955,2010,134,16,No evidence for black hole spin powering of jets in X-ray binaries
206658956733434180,2011,128,9,Measuring the spins of accreting black holes
14762982161021639341,2011,117,15,Grand unification of AGN activity in the ΛCDM cosmology
5973928831339752954,2012,108,12,What drives the growth of black holes?
9832182134713998091,2012,102,7,Intrinsic disc emission and the soft X-ray excess in active galactic nuclei
10443517075172372123,2008,296,11,Class of viable modified f (R) gravities describing inflation and the onset of accelerated expansion
6539089326149013218,2007,252,7,Unifying inflation with ΛCDM epoch in modified f (R) gravity consistent with Solar System tests
5483137517193591861,2008,202,7,The future of the universe in modified gravitational theories: approaching a finite-time future singularity
5316850654604489872,2008,190,11,Modified f (R) gravity unifying R m inflation with the Λ CDM epoch
12403929483166596725,2008,147,10,Future evolution and finite-time singularities in F (R) gravity unifying inflation and cosmic acceleration
17305224337897712783,2007,123,7,Newton law corrections and instabilities in f (R) gravity with the effective cosmological constant epoch
16302083656640100263,1998,1400,7,Equation of state of nucleon matter and neutron star structure
9304658664947731440,2002,1038,14,The evolution and explosion of massive stars
11117310817792502085,2001,957,7,Neutron star structure and the equation of state
9927039560213617540,2003,628,23,An increased estimate of the merger rate of double neutron stars from observations of a highly relativistic system
13282081882252079288,1994,466,3,A scenario for a large number of low-mass black holes in the galaxy
6210088052828811095,2011,39,7,Analytical studies on holographic superconductors in Gauss-Bonnet gravity
1080427505766971831,2012,37,17,p-wave holographic superconductors with Weyl corrections
10051246943408967171,2011,35,4,A note on holographic superconductors with Weyl corrections
10923502798881673062,2006,76,9,Constraints on Gauss–Bonnet gravity in dark energy cosmologies
3323435923847047519,2011,60,10,Galileons from Lovelock actions
17098855678204165828,2006,54,10,Black holes in pure lovelock gravities
9955177751347956108,2008,53,8,(In) stability of D-dimensional black holes in Gauss-Bonnet theory
11827329719498563135,2005,50,17,Matching conditions for a brane of arbitrary codimension
1385103004028363878,2006,40,6,Kaluza-Klein black hole with negatively curved extra dimensions in string-generated gravity models
689275517447327077,2006,32,11,Simple compactifications and black p-branes in Gauss-Bonnet and Lovelock theories
9937904849975523201,2000,56,10,Total energy of the Bianchi type I universes
7043917239080993994,2000,47,8,Energy associated with Schwarzschild black hole in a magnetic universe
15845751911022469626,2005,45,13,Energy of the Universe in Bianchi-type I Models in Møller's Tetrad Theory of Gravity
10476475814538500540,2005,44,8,Energy in Reboucas-Tiomno-Korotkii-Obukhov and Gödel-type Space-times in Bergmann-Thomson's Formulations
14420745314114179938,2006,32,10,The Momentum 4-Vector Imparted by Gravitational Waves in Bianchi-Type Metrics
2978237039124451632,2011,866,24,Heavy quarkonium: progress  puzzles  and opportunities
17427066457566148024,2004,527,19,Evidence for an exotic S=-2  Q=-2 baryon resonance in proton-proton collisions at the CERN SPS
437534803247611101,2004,470,23,Observation of an exotic baryon with S=+ 1 in photoproduction from the proton
11105753975590039791,2004,383,15,Evidence for a narrow| S|= 1 baryon state at a mass of 1528 MeV in quasi-real photoproduction
4173948638667885243,2005,311,8,Exotica
692460748453223731,2004,276,10,New look at scalar mesons
5077236235849730656,2004,268,11,Lattice study of the exotic S=+ 1 baryon
7439289851367036257,2000,2848,14,Adherence to protease inhibitor therapy and outcomes in patients with HIV infection
12166835839035007108,2009,2536,126,Diagnosis  management  and treatment of hepatitis C: an update
11738767393067515815,2004,1968,16,Diagnosis  management  and treatment of hepatitis C
8023431770982203188,2006,1627,8,CD4+ count-guided interruption of antiretroviral treatment
14564859892519906970,1999,1439,7,Latent infection of CD4+ T cells provides a mechanism for lifelong persistence of HIV-1  even in patients on effective combination therapy
740745682938126892,1998,1256,12,Changing patterns of mortality across Europe in patients infected with HIV-1
5530305512134982410,2002,1219,7,Antiretroviral-drug resistance among patients recently infected with HIV
11719437563694748180,2003,1129,15,Decline in the AIDS and death rates in the EuroSIDA study: an observational study
15927052037178293338,2007,77,7,Gauge symmetry and supersymmetry breaking from intersecting branes
5949802389855454287,2008,63,12,Holographic duals of long open strings
6453123491216363542,2004,58,4,A geometric interpretation of the open string tachyon
15883478688470249818,2004,50,9,Comments on D-brane dynamics near NS5-branes
11387122019929853790,2005,49,12,D-brane dynamics in RR deformation of NS5-branes background and tachyon cosmology
8510241979603484428,2005,46,12,Rolling down the throat in NS5-brane background: The case of electrified D-brane
2251466129505700733,2005,39,5,Accelerating branes and the string/black hole transition
16986126232159254635,2004,38,8,Dbrane near NS5-branes: with electromagnetic field
5083556770697942995,2005,32,11,Conifold type singularities  Script N= 2 Liouville and SL (2; Bbb R)/U (1) theories
4917798716292528266,2007,239,9,Dynamics of linear perturbations in f (R) gravity
11538965577150779333,2007,228,11,Evading equivalence principle violations  cosmological  and other experimental constraints in scalar field theories with a strong coupling to matter
456830779662445424,2008,197,10,Distinguishing modified gravity from dark energy
16140647140262555550,2007,174,11,Cosmology and astrophysical constraints of Gauss–Bonnet dark energy
9351769887918948774,2009,168,14,Approaches to understanding cosmic acceleration
15800646795999406894,2007,164,10,Gauss-Bonnet quintessence: Background evolution  large scale structure  and cosmological constraints
10214060342268290509,2008,131,11,Accelerating cosmologies with an anisotropic equation of state
2079420733682662322,2008,126,11,Environmental dependence of masses and coupling constants
6614534373806451807,2007,563,12,Short-hard gamma-ray bursts
6662261448222379647,2007,333,20,Gamma-ray bursts in the Swift era
16962058207325561364,2009,147,11,Measuring the neutron star equation of state with gravitational wave observations
17578674394565992010,2006,132,24,X-ray flares from postmerger millisecond pulsars
437339981611506962,2006,127,17,Producing ultrastrong magnetic fields in neutron star mergers
11092794085960054535,2005,97,8,An analytical and numerical approach for calculating effective material coefficients of piezoelectric fiber composites
